1.423664905224662469e+01,1.000000000000000000e+00,8.096850102547270112e+00,6.833286597628785763e+00,9.987503054653816201e-03
1.006335866349516550e+01,1.000000000000000000e+00,1.041900854479311800e+00,2.236738647764140442e+00,1.001192737415319486e-02
2.242195164089407555e+01,1.000000000000000000e+00,7.616674115524679323e+00,8.635158285279251444e+00,1.001030247759994614e-02
2.352312107950790221e+01,1.000000000000000000e+00,6.807815873430332232e+00,8.531124145833953065e+00,1.001718228132066936e-02
3.682725127742129700e+01,1.000000000000000000e+00,3.669337075775613854e-01,8.599674264002315383e+00,1.008246815736528294e-02
1.742261929285990618e+01,1.000000000000000000e+00,1.188451874002205422e-01,3.601321839406069536e+00,1.003481516694490830e-02
1.553802977389714890e+01,1.000000000000000000e+00,7.978094879613398582e+00,7.088774025903584075e+00,9.991027204457721134e-03
6.986903333407608052e+00,1.000000000000000000e+00,7.141642080664659886e+00,4.536752461824164584e+00,9.974005503167631889e-03
4.582070439645285376e+00,1.000000000000000000e+00,1.605495780811204698e+00,1.163718938523224944e+00,9.995705724608807546e-03
3.495846871295122948e+00,1.000000000000000000e+00,4.195856833055566781e-02,1.568013517801436496e-01,1.000113746931103297e-02
3.265202564694457266e+01,1.000000000000000000e+00,1.612294170069583643e-01,7.503490752545982190e+00,1.007337838955338696e-02
2.469962263454696227e+01,1.000000000000000000e+00,5.858630438145507213e+00,8.330007137140819751e+00,1.002485255537459430e-02
-5.729159297654988769e+00,1.000000000000000000e+00,4.993218900902891555e+00,2.866829513759949766e-01,9.953220647578010782e-03
3.156472408353085868e+01,1.000000000000000000e+00,4.673677187189558602e+00,9.416167125169454977e+00,1.004730565169589633e-02
8.664678385577119002e+00,1.000000000000000000e+00,5.805935947928465346e+00,4.328363292906392878e+00,9.985034090933792017e-03
3.275016727456726073e+01,1.000000000000000000e+00,2.214093927029008313e+00,8.565917809668269101e+00,1.006354879663231769e-02
5.733315494579247495e-01,1.000000000000000000e+00,2.988528898863870076e+00,8.678364251060566303e-01,9.978818459301687371e-03
4.125606552261106508e+00,1.000000000000000000e+00,5.531368996459120169e+00,3.022585434173468144e+00,9.974901716150435388e-03
2.315418423748470289e+00,1.000000000000000000e+00,5.721359267796055637e-01,7.931589335098410132e-02,9.995032792800248242e-03
8.451904033319097564e+00,1.000000000000000000e+00,9.263332884666594325e+00,5.976771672272906066e+00,9.967177830555692605e-03
6.118393256426102322e-01,1.000000000000000000e+00,4.709519290752264276e+00,1.743250787322431217e+00,9.970368660600774022e-03
-1.339653668402313924e+00,1.000000000000000000e+00,5.876538606177456714e+00,1.835682354977412611e+00,9.959435601580563999e-03
2.865345042731120273e+01,1.000000000000000000e+00,6.413492733822856451e-02,6.445945623676262670e+00,1.006386508061914327e-02
6.315946390183314385e+00,1.000000000000000000e+00,4.952342805809713866e+00,3.324974093054321678e+00,9.983682275426244979e-03
1.401740107729777307e+00,1.000000000000000000e+00,1.197517514197659061e+00,1.993190565631219879e-01,9.989958422279282893e-03
7.898298094782740364e+00,1.000000000000000000e+00,4.432539376002210041e+00,3.405736451682397359e+00,9.989788063055836040e-03
2.714646824367778777e+01,1.000000000000000000e+00,1.062891507169194671e-01,6.058515816295479972e+00,1.005959949645494553e-02
3.740895765400867390e+01,1.000000000000000000e+00,2.116035783948544413e+00,9.693787779083027800e+00,1.007577341512454726e-02
1.743569329805449186e+01,1.000000000000000000e+00,6.799622547799111238e+00,6.949002065782994286e+00,1.000162122967422802e-02
-2.987895054161624486e+00,1.000000000000000000e+00,5.197374116902274466e+00,1.073753274434342542e+00,9.958738483255605636e-03
2.863781471207085971e+01,1.000000000000000000e+00,1.914443164116347296e+00,7.363634811128644486e+00,1.005437654208931123e-02
1.998080434067300004e+01,1.000000000000000000e+00,7.970134870298005936e+00,8.216636406628911260e+00,1.000231637609822963e-02
1.190424148295890916e+01,1.000000000000000000e+00,8.459428797001285361e+00,6.424306856035642888e+00,9.979760588870269233e-03
3.006090379863595174e+00,1.000000000000000000e+00,6.775655680033735528e+00,3.359222288192333927e+00,9.965865086098613448e-03
1.974291023469339024e+01,1.000000000000000000e+00,2.787411361647659014e+00,5.566799140755049002e+00,1.002798220199450745e-02
2.013164783868328911e+01,1.000000000000000000e+00,2.291983265668953162e+00,5.394959203338393294e+00,1.003108113442317643e-02
1.633491767972548914e+01,1.000000000000000000e+00,6.270127709714557795e+00,6.450201714206761139e+00,1.000183825208904483e-02
2.321917170449726342e+01,1.000000000000000000e+00,8.239379422329623281e+00,9.186403781609259411e+00,1.000963862815458343e-02
2.459304468489622764e+01,1.000000000000000000e+00,4.766671504296312811e+00,7.801519714022143503e+00,1.003038251430768413e-02
1.653023470244301762e+01,1.000000000000000000e+00,1.252669894270108664e+00,3.971090521448765731e+00,1.002713440187252836e-02
1.569553476853805307e+01,1.000000000000000000e+00,2.663686174040237553e+00,4.428766387776073898e+00,1.001740862249866915e-02
2.975037342870598067e+01,1.000000000000000000e+00,2.044722751188564835e+00,7.661743081994235816e+00,1.005630750607507985e-02
8.224672179933239846e+00,1.000000000000000000e+00,3.422998005058826010e+00,3.002433622345152209e+00,9.995824917047521629e-03
4.548851740982830627e+00,1.000000000000000000e+00,3.969922360489085200e+00,2.382774884460163722e+00,9.984023988143653563e-03
-8.830654027949179863e+00,1.000000000000000000e+00,7.106528478373425273e+00,5.925264798357676721e-01,9.934915430293556754e-03
1.269476943767071830e+01,1.000000000000000000e+00,6.648902017025153377e+00,5.720605688563655811e+00,9.990754199476049521e-03
-4.146229469312724958e-01,1.000000000000000000e+00,7.634015645692039165e+00,2.936968404887805306e+00,9.952941724724146885e-03
-4.361424256292282919e+00,1.000000000000000000e+00,7.308725775150297643e+00,1.792477656778164175e+00,9.944692786752995853e-03
2.028817370793414554e+01,1.000000000000000000e+00,1.651859369758589269e+00,5.120504300190187763e+00,1.003467933150491674e-02
1.401304793297281037e+01,1.000000000000000000e+00,1.720369655387821162e+00,3.611019937844100802e+00,1.001881872952812939e-02
8.513893598718716760e+00,1.000000000000000000e+00,6.798831256427511072e+00,4.718826756700581271e+00,9.979259455936254769e-03
-3.375819516732743164e+00,1.000000000000000000e+00,3.757792050433895525e+00,2.231873770398506984e-01,9.964749705998480339e-03
1.745791662229371610e+01,1.000000000000000000e+00,7.060637316835989274e+00,7.129382299968184178e+00,1.000076034911952759e-02
-1.454478320068434138e+00,1.000000000000000000e+00,8.235451502315065397e+00,2.967238095125321884e+00,9.947399175706809343e-03
4.117385258630157807e+00,1.000000000000000000e+00,9.399618660970210371e+00,4.953846426916625134e+00,9.955483993175799629e-03
1.702909902964614863e+00,1.000000000000000000e+00,3.785778175501015586e+00,1.573579101469273489e+00,9.977897537761470231e-03
1.688699771446311670e+00,1.000000000000000000e+00,7.907156391256760841e+00,3.621329174274007023e+00,9.957056172178747541e-03
2.533824141714579170e+01,1.000000000000000000e+00,7.771233831991226637e+00,9.418840816787417580e+00,1.001658884059823500e-02
3.158935022531996140e+01,1.000000000000000000e+00,4.206337423862464675e+00,9.249552072016420823e+00,1.005038578904216343e-02
2.997646795987103374e+01,1.000000000000000000e+00,6.146389980051027102e+00,9.809479539405614901e+00,1.003660708487461896e-02
3.200098591634886191e-01,1.000000000000000000e+00,6.156245589845978472e+00,2.376753622553290590e+00,9.962124302160098310e-03
3.322680669545760423e+01,1.000000000000000000e+00,2.590642913274833425e+00,8.818014571241821642e+00,1.006220985661041879e-02
1.878688451499419898e+01,1.000000000000000000e+00,7.708014644919848557e+00,7.705008015849235115e+00,9.999791212038368696e-03
6.764600763275587347e+00,1.000000000000000000e+00,3.793472477033232870e-01,1.084724887030834584e+00,1.000715252336695053e-02
-1.217670431597946035e+01,1.000000000000000000e+00,8.350851265919201794e+00,3.418948385187237093e-01,9.919931368676509348e-03
3.679799551013993408e+01,1.000000000000000000e+00,5.704598654120496271e-01,8.735928087710702172e+00,1.008185346706835621e-02
6.750556982540873108e+00,1.000000000000000000e+00,3.657200745827736910e+00,2.750792282132756839e+00,9.990881040422054660e-03
-1.218493326671585608e+00,1.000000000000000000e+00,8.930524175999430270e+00,3.378835373405658871e+00,9.944656740465691869e-03
2.808263911908558086e+01,1.000000000000000000e+00,4.559606267295960080e+00,8.538971624575529162e+00,1.003986364123922448e-02
2.447556194550384490e+01,1.000000000000000000e+00,5.526710582848268771e+00,8.123111849165162823e+00,1.002597472403960084e-02
3.244154068896938270e+01,1.000000000000000000e+00,1.762213812378162769e+00,8.188007368483974702e+00,1.006432397766618934e-02
-5.081601661230997102e+00,1.000000000000000000e+00,8.994161517544295492e+00,2.428105224396305495e+00,9.934462119582834760e-03
-1.165737467734918908e+01,1.000000000000000000e+00,9.910735001600976091e+00,1.250639427502741041e+00,9.913283998218362300e-03
4.562882049788298033e+00,1.000000000000000000e+00,5.206258878862479733e-01,6.147069051838849330e-01,1.000076126506868959e-02
1.663717869276752381e+01,1.000000000000000000e+00,6.721360223587938165e+00,6.734071583868969313e+00,1.000003546744102946e-02
1.787338621435875297e+01,1.000000000000000000e+00,1.732548811891786444e+00,4.589834076938673846e+00,1.002850195401713135e-02
2.515694805033873038e+01,1.000000000000000000e+00,1.685702406773873507e+00,6.330624265929439609e+00,1.004625324337764247e-02
5.616443163374698955e+00,1.000000000000000000e+00,7.112994503580939210e+00,4.172737951000224044e+00,9.970538570724635230e-03
3.119508697311186296e+00,1.000000000000000000e+00,6.298918149458173410e+00,3.145374503459942517e+00,9.968569162866839847e-03
4.697841119075964578e+00,1.000000000000000000e+00,3.634723409109501535e+00,2.260386345315315015e+00,9.986138249975745271e-03
3.435831636178528470e+01,1.000000000000000000e+00,4.180715589918838404e+00,9.902306639049973214e+00,1.005713803292495288e-02
1.223242636903334812e+01,1.000000000000000000e+00,3.246229400366672735e+00,3.897498321157528700e+00,1.000627868787317201e-02
1.006082052977295582e+01,1.000000000000000000e+00,4.087383322773019412e-01,1.955182301135390821e+00,1.001553706446412298e-02
2.672875099180126668e+01,1.000000000000000000e+00,4.309270717931283023e+00,8.078809469076324135e+00,1.003759131621282004e-02
2.572911613170302658e+01,1.000000000000000000e+00,4.248616053026296413e+00,7.807210469753607995e+00,1.003560526531664839e-02
3.345983577614377680e+01,1.000000000000000000e+00,4.567511045754223176e+00,9.857921931000145577e+00,1.005301674104246666e-02
-5.087113317065910856e+00,1.000000000000000000e+00,8.276474387313989212e+00,2.056848012857781516e+00,9.937674075075475857e-03
2.556253791243506868e+01,1.000000000000000000e+00,4.981062440290896731e+00,8.104113372479794464e+00,1.003127267961334557e-02
1.441193338331763130e+01,1.000000000000000000e+00,7.296993819980067464e+00,6.478007299576951539e+00,9.991825639075352719e-03
1.607326740548603183e+01,1.000000000000000000e+00,6.695125313685288404e+00,6.627993014672721728e+00,9.999256156169915311e-03
2.386596103317885209e+01,1.000000000000000000e+00,4.747901004510131528e+00,7.601380824300733252e+00,1.002849242926167131e-02
-1.381335927219468473e+01,1.000000000000000000e+00,9.828177789685895505e+00,7.210365845522326289e-01,9.909015036644593794e-03
2.162545102362144434e+01,1.000000000000000000e+00,6.511980870433928814e+00,7.868253530968553733e+00,1.001380245442089721e-02
5.284893751619076596e+00,1.000000000000000000e+00,5.042119464226252568e+00,3.122688890799754091e+00,9.980903730862569420e-03
2.287048597872611921e+01,1.000000000000000000e+00,9.843018682257454799e+00,9.877937782187766302e+00,1.000041551415350310e-02
3.039487288833852929e+01,1.000000000000000000e+00,4.905321337255175607e+00,9.225582057113353329e+00,1.004313690460796951e-02
2.242364087366545888e+01,1.000000000000000000e+00,5.056096753151473333e-01,5.101090944059436083e+00,1.004607142057828417e-02
3.290348216672041470e+00,1.000000000000000000e+00,6.291911099624687864e+00,3.153739022465562591e+00,9.968730892998727347e-03
1.796504979722304185e+01,1.000000000000000000e+00,9.013045274674913454e-01,4.168069164933102755e+00,1.003264447172584097e-02
3.329766966100032732e+01,1.000000000000000000e+00,9.706047690507202397e-01,8.020239122352490924e+00,1.007038930512636418e-02
1.687353167516024754e+01,1.000000000000000000e+00,2.796733586747489397e+00,4.865204768223520659e+00,1.002075656245557909e-02
1.836350673506122533e+01,1.000000000000000000e+00,2.091859451704424444e+00,4.852885730156041078e+00,1.002767953856323856e-02
2.725480152245634002e+01,1.000000000000000000e+00,7.068635695750135284e+00,9.608306214687505786e+00,1.002519400390758895e-02
-6.262189383423426570e-01,1.000000000000000000e+00,5.621707835568514611e+00,1.864308932045829481e+00,9.962375359321038945e-03
2.552939824248462841e+01,1.000000000000000000e+00,2.121478637590565874e+00,6.681734135397765506e+00,1.004564755192428188e-02
2.077682913939692000e+01,1.000000000000000000e+00,8.372663804791502073e+00,8.592125389868758845e+00,1.000218747094495410e-02
2.942391830494544180e+01,1.000000000000000000e+00,1.127016366287051374e+00,7.164101943404236117e+00,1.006035794164458763e-02
5.819143832568927088e-01,1.000000000000000000e+00,7.434752311484572829e+00,3.116704817488329393e+00,9.956966650938337340e-03
2.339664699614226251e+01,1.000000000000000000e+00,5.661634522253939927e+00,7.910344328599573593e+00,1.002244664064271332e-02
2.617091110378057550e+01,1.000000000000000000e+00,3.916256069459171929e+00,7.699444436180452378e+00,1.003777675185455603e-02
2.415922835418854930e+01,1.000000000000000000e+00,7.720552247362792997e+00,9.108604794590704046e+00,1.001387851213944406e-02
-2.314549919350747942e+00,1.000000000000000000e+00,4.603806508701744349e+00,9.499371473506135199e-01,9.963408486631660302e-03
2.698771684844166074e+01,1.000000000000000000e+00,5.488365706770780506e+00,8.731770336058941595e+00,1.003248437707988591e-02
-4.475409261273158634e+00,1.000000000000000000e+00,9.808496260698998270e+00,3.016108105777239867e+00,9.932117844478366431e-03
1.184810819634827084e+01,1.000000000000000000e+00,3.010100043929164748e+00,3.612983397736782010e+00,1.000599664018942542e-02
4.274214449142034411e+00,1.000000000000000000e+00,1.915373639804720529e+00,1.209921551917678695e+00,9.992864629690718578e-03
2.239173530267341050e+01,1.000000000000000000e+00,2.977258165682168389e+00,6.277139567517783014e+00,1.003304682504150766e-02
-8.805588227977777294e+00,1.000000000000000000e+00,8.118560947614435364e+00,1.067022676135809256e+00,9.929511567766752256e-03
3.964605150495408292e+00,1.000000000000000000e+00,7.955569746346745852e+00,4.214263408005292533e+00,9.962431781109139933e-03
2.363241889192050493e+01,1.000000000000000000e+00,9.130214303373154650e+00,9.681823088931027499e+00,1.000550906675627683e-02
-4.166597638441066564e+00,1.000000000000000000e+00,6.842503278551723689e+00,1.603325550915400965e+00,9.947614390557905917e-03
1.296770094690152142e+01,1.000000000000000000e+00,3.338289568036099109e+00,4.124442394432939807e+00,1.000787236282133820e-02
-1.024721136289232959e+01,1.000000000000000000e+00,8.316230740912475383e+00,8.447283238567948604e-01,9.925218898067827977e-03
7.968350504755300712e+00,1.000000000000000000e+00,9.268517161087308054e+00,5.887866674871897743e+00,9.966324568438331491e-03
2.440814774940617582e+01,1.000000000000000000e+00,5.152091044690880750e+00,7.921607522016165248e+00,1.002781085816595828e-02
3.275668154829524781e+01,1.000000000000000000e+00,1.939133622344441088e+00,8.381657805839562769e+00,1.006438805840726043e-02
-1.536665032100690498e+00,1.000000000000000000e+00,5.782454151547727683e+00,1.754884437365969996e+00,9.959798217064122494e-03
-1.455364897878076436e-01,1.000000000000000000e+00,8.982301302106431962e+00,3.673128827553571174e+00,9.947003896385836486e-03
3.220509295548732354e+01,1.000000000000000000e+00,4.844563332211694551e+00,9.677151306575776601e+00,1.004839103455794184e-02
1.442569365167352125e+01,1.000000000000000000e+00,1.339037334261031775e+00,3.530299462898470964e+00,1.002179536112340202e-02
-2.848222650314343074e+00,1.000000000000000000e+00,9.115199354658660269e+00,3.067771911982965172e+00,9.939525057190290100e-03
2.641074194760162541e+01,1.000000000000000000e+00,6.721924772497456235e-01,6.169497088985110622e+00,1.005506762108641580e-02
3.642669548977828242e+01,1.000000000000000000e+00,2.031539414545799893e+00,9.384128321270777562e+00,1.007351771933518922e-02
1.483431662194361067e+01,1.000000000000000000e+00,2.354091749884305251e+00,4.105384054304929364e+00,1.001750808820626830e-02
1.374553076568333054e+01,1.000000000000000000e+00,5.278019251911990395e+00,5.296514432150583040e+00,1.000013810015228967e-02
2.789302630283381745e+01,1.000000000000000000e+00,6.843272628446174011e+00,9.664371325662269641e+00,1.002808777226361220e-02
3.319803524733420996e+00,1.000000000000000000e+00,5.741463056003691889e+00,2.965914159609974732e+00,9.972184421491558926e-03
3.684203471678738140e+01,1.000000000000000000e+00,2.544871427123838181e+00,9.722865017982195823e+00,1.007163327994977688e-02
2.838069334310137748e+01,1.000000000000000000e+00,3.465266119553715107e+00,8.053558047902170003e+00,1.004584922139914807e-02
2.973494361574891443e+01,1.000000000000000000e+00,6.048541460192312869e+00,9.678834695369992858e+00,1.003646130866729658e-02
5.023386948383876671e+00,1.000000000000000000e+00,4.262704597255693173e+00,2.607897970644855512e+00,9.983279273763754139e-03
6.386853258656342902e+00,1.000000000000000000e+00,1.010320275573983739e-01,8.812012886110798249e-01,1.000787483840697052e-02
4.276028284184935302e+00,1.000000000000000000e+00,8.655892837682792162e+00,4.592337532370329711e+00,9.959438233326114651e-03
1.236273953722498931e+01,1.000000000000000000e+00,1.731426093609182981e+00,3.201463617889448443e+00,1.001479109116337925e-02
6.385795472224146119e-01,1.000000000000000000e+00,8.311188494756585499e+00,3.557655711299826606e+00,9.952575271773730220e-03
1.230392798783069530e+01,1.000000000000000000e+00,4.534301875862439601e+00,4.543510111098045812e+00,1.000008996173140999e-02
-7.103039858995531475e+00,1.000000000000000000e+00,9.770770520491849354e+00,2.334354820151869347e+00,9.925703527712244692e-03
-1.254154134247724883e+01,1.000000000000000000e+00,7.877513568007616485e+00,6.482797012347885079e-02,9.921841602107043731e-03
2.225079206065722204e+01,1.000000000000000000e+00,4.021714220853454869e+00,6.814714509091873040e+00,1.002782102542384458e-02
9.787837236440577016e+00,1.000000000000000000e+00,6.171467508582622052e+00,4.743518190688815750e+00,9.985758003539318972e-03
2.780733363022124038e+01,1.000000000000000000e+00,2.210134828350538427e+00,7.291014467944592958e+00,1.005080486554651292e-02
1.627869622961444662e+01,1.000000000000000000e+00,1.664612788259361986e+00,4.136894802102936808e+00,1.002469829634883118e-02
2.830083067543818220e+00,1.000000000000000000e+00,5.615818548135363741e+00,2.724124559098701770e+00,9.970977844813587801e-03
2.743688411079837053e+01,1.000000000000000000e+00,3.008983718760598336e+00,7.556096440003882364e+00,1.004541398932134490e-02
-1.111002505861545764e+01,1.000000000000000000e+00,9.227358060886222901e+00,1.039096524886781170e+00,9.918018354546300971e-03
-3.338329313743517712e-01,1.000000000000000000e+00,5.366818491024682558e+00,1.820670490312285006e+00,9.964463488398368415e-03
-1.460011459970282210e+01,1.000000000000000000e+00,9.632571968110516636e+00,3.878594107070754138e-01,9.907660222214459064e-03
7.442065958188149644e+00,1.000000000000000000e+00,7.328388977734924481e+00,4.737296214226198288e+00,9.974116354471526669e-03
2.124871112427517161e+01,1.000000000000000000e+00,3.287922018597917440e+00,6.174518927357306453e+00,1.002896961313814311e-02
2.863716290633313122e+01,1.000000000000000000e+00,5.885354634989022671e+00,9.312497270110668524e+00,1.003454240142694597e-02
9.342049824355274978e+00,1.000000000000000000e+00,7.067857006860887914e+00,5.081040198792497797e+00,9.980032122365669472e-03
2.034702748707001962e+00,1.000000000000000000e+00,9.242260136126558834e+00,4.323641056789777615e+00,9.950854957348716223e-03
4.437579750776531995e+00,1.000000000000000000e+00,6.012569701605129602e+00,3.370975454020535000e+00,9.973586843245398417e-03
1.525545103300028771e+01,1.000000000000000000e+00,4.366004561819003538e-01,3.286334830221013803e+00,1.002834492537882025e-02
-8.004871697870784786e+00,1.000000000000000000e+00,8.879898688986269661e+00,1.668441509969665892e+00,9.928046624777657828e-03
3.568793320005854497e+01,1.000000000000000000e+00,3.611731022457552953e+00,9.953538258334441835e+00,1.006342088486821169e-02
2.157009460711814697e+01,1.000000000000000000e+00,3.605007354564571109e+00,6.404814042616285619e+00,1.002775178525043727e-02
2.408832848895116285e+01,1.000000000000000000e+00,5.914944838204405642e+00,8.217351530591303188e+00,1.002307905914285105e-02
6.385759788839472373e-01,1.000000000000000000e+00,9.525669318649494954e+00,4.190159473040581339e+00,9.946662206012906599e-03
4.599927041744040324e+00,1.000000000000000000e+00,2.245893297833359004e+00,1.493125616438452097e+00,9.992598097419898642e-03
2.383378785930629817e+01,1.000000000000000000e+00,2.820482746348190517e+00,6.611081443269879898e+00,1.003801252457468818e-02
-8.568344959302699237e+00,1.000000000000000000e+00,6.567758035110340842e+00,3.684266372809918977e-01,9.937805834738628122e-03
8.619644488299538665e+00,1.000000000000000000e+00,6.862733883590679262e+00,4.783623074890649640e+00,9.979114222351963964e-03
3.185354286023391435e+00,1.000000000000000000e+00,9.590251648043983224e+00,4.802132631807904062e+00,9.952249753530945792e-03
-1.206970030926891901e+01,1.000000000000000000e+00,7.699654933226450559e+00,5.944342312125372452e-02,9.923429424831911941e-03
7.593536378117090813e+00,1.000000000000000000e+00,4.963245678843286601e-01,1.395487280429019705e+00,1.000892400451932132e-02
2.253856631220244822e+01,1.000000000000000000e+00,2.595401888208407115e+00,6.171118405845953170e+00,1.003563896493792941e-02
-9.950462822578831634e+00,1.000000000000000000e+00,8.497274066880335042e+00,9.849077348448653790e-01,9.924976436739474731e-03
1.974412247938204956e+01,1.000000000000000000e+00,2.439951555209598499e+00,5.406789291465987191e+00,1.002983049906604369e-02
1.853286632474659967e+01,1.000000000000000000e+00,4.501367581315093958e+00,6.112683457046510505e+00,1.001619282155409053e-02
3.063588209416810315e+01,1.000000000000000000e+00,2.739110116395335748e+00,8.283293934825550764e+00,1.005534421657369552e-02
6.593525289665928213e+00,1.000000000000000000e+00,4.718953259259493827e+00,3.199294774040485123e+00,9.984627329771912294e-03
-1.699104300015294333e+00,1.000000000000000000e+00,6.219197667413283170e+00,1.917130083872335966e+00,9.956914904798727997e-03
3.471158385084814313e+01,1.000000000000000000e+00,7.391430284564326492e-01,8.292184099310995649e+00,1.007548425072760274e-02
6.159401601095467527e+00,1.000000000000000000e+00,3.519141344216084377e+00,2.531713581412540215e+00,9.990111139428761375e-03
-2.093276548120706071e+00,1.000000000000000000e+00,4.688357184792065979e+00,1.051501056560129044e+00,9.963831576136348081e-03
-1.747077237179756271e+00,1.000000000000000000e+00,5.909079228856699118e+00,1.749173491728109875e+00,9.958494396070894858e-03
4.983254483732707518e-01,1.000000000000000000e+00,4.015774774209752707e+00,1.312158812242549821e+00,9.972816565477663625e-03
2.687912729190335526e+01,1.000000000000000000e+00,4.774205627777650118e-01,6.197934725200364703e+00,1.005737353942217673e-02
-9.677891028147369568e+00,1.000000000000000000e+00,8.615825621410913016e+00,1.132671334414189213e+00,9.925277463814798778e-03
1.665042501711250722e+01,1.000000000000000000e+00,9.274193648705868043e+00,8.020434958648252177e+00,9.987566709884819136e-03
2.074659809624890983e+01,1.000000000000000000e+00,4.961713071106329309e+00,6.896772683652626412e+00,1.001925766145791465e-02
-1.800448920146466181e+00,1.000000000000000000e+00,4.158488443605502738e+00,8.395694891527982762e-01,9.966754344439839042e-03
7.661291419706583561e+00,1.000000000000000000e+00,9.051834581265831403e+00,5.676433646103715702e+00,9.966179164778682376e-03
-2.701362796201989713e+00,1.000000000000000000e+00,8.639935714383698340e+00,2.876356095124489087e+00,9.942288686679612991e-03
-1.187785687328210926e+01,1.000000000000000000e+00,7.655620442849446761e+00,1.292380374379376029e-01,9.924572259945294017e-03
3.540696135192985761e+00,1.000000000000000000e+00,6.191971684818692090e+00,3.209020411927880012e+00,9.970066750883412390e-03
1.914256565860246440e+01,1.000000000000000000e+00,4.693368947002851677e+00,6.361105032543359350e+00,1.001667967731006970e-02
1.752005848157123680e+01,1.000000000000000000e+00,7.970674651703947511e+00,7.604192283061344426e+00,9.996263822767730706e-03
4.373825335569732964e+00,1.000000000000000000e+00,5.214104887771815910e+00,2.928129259215749514e+00,9.976890012888097251e-03
2.944911226007295113e+01,1.000000000000000000e+00,3.622531586619057720e+00,8.398850448390808410e+00,1.004765388104586314e-02
3.088694672852057455e+00,1.000000000000000000e+00,7.879395721684491427e+00,3.979869530726371174e+00,9.961032217467514355e-03
1.702732668875466615e+01,1.000000000000000000e+00,3.620388298621979306e-01,3.648464682414514826e+00,1.003289683971547719e-02
2.170105718993740496e+00,1.000000000000000000e+00,7.956162220732887480e-01,1.527367098720722183e-01,9.993771448894529438e-03
3.361000634494510564e+01,1.000000000000000000e+00,1.835653220952970788e-01,7.727677393156669794e+00,1.007542808201617596e-02
1.509987750048246369e+00,1.000000000000000000e+00,3.711352144530280839e+00,1.432830926197993238e+00,9.977201226084399244e-03
1.411576464261728603e+01,1.000000000000000000e+00,3.897683708980578032e+00,4.693209702226050162e+00,1.000805702998873968e-02
1.425932400570717284e+01,1.000000000000000000e+00,1.434269609602857320e+00,3.515926060627695193e+00,1.002077084602954853e-02
1.984990458688074710e+01,1.000000000000000000e+00,2.647564995913255004e+00,5.532998042273439054e+00,1.002881982545600174e-02
2.692641182521904142e+01,1.000000000000000000e+00,6.685231607979821078e+00,9.273120778042937218e+00,1.002582403271168668e-02
1.964068908243816125e+01,1.000000000000000000e+00,4.012274442366558169e+00,6.193328121407998488e+00,1.002181400257368647e-02
2.464860933392272102e+01,1.000000000000000000e+00,2.638839937038732764e+00,6.683795166898605089e+00,1.004047401988309579e-02
1.438970556598598627e+01,1.000000000000000000e+00,9.073852053246472593e+00,7.403574948853584914e+00,9.983390946358484605e-03
6.329633339186570673e+00,1.000000000000000000e+00,5.353542804005400058e+00,3.492883837057783047e+00,9.981375011008833398e-03
